attr,title,url,price,sd_year,bias,sd_url,sd_price,check,sd
车位-建筑面积16㎡-套内面积15㎡-普装-低楼层(共1层),保利春天里业主诚心出售车位,/esf/detail/8526649,8125,2013,5761.0,/xq/detail/5798,13886,车位,保利春天里
车位-建筑面积16㎡-套内面积15㎡-普装-低楼层(共1层),保利春天里毛坯车位，业主诚心出售,/esf/detail/8526646,8125,2013,5761.0,/xq/detail/5798,13886,车位,保利春天里
车位-建筑面积16㎡-套内面积15㎡-普装-低楼层(共1层),保利春天里毛坯车位，业主诚心出售,/esf/detail/8526650,8125,2013,5761.0,/xq/detail/5798,13886,车位,保利春天里
车位-建筑面积16㎡-套内面积15㎡-普装-低楼层(共1层),保利春天里业主诚心出售,/esf/detail/8526648,8125,2013,5761.0,/xq/detail/5798,13886,车位,保利春天里
2室2厅1卫-朝东-建筑面积98㎡-普装-中楼层(共6层)-2003年建成,标准大二房，中间楼层，业主诚心出售,/esf/detail/3388185,8163,2003,0.0,/xq/detail/8310,8163,小户/价格高/老小区,何志强商住小区
2室1厅1卫-朝东-建筑面积61.12㎡-毛坯-高楼层(共5层),中山港嘉汇园2房，业主诚意出售,/esf/detail/10008783,8181,2013,-1406.0,/xq/detail/8466,6775,小户/高楼层/价格高,嘉汇园
3室2厅2卫-朝南-建筑面积115.8㎡-普装-高楼层(共7层)-2005年建成,业主诚心出售，欢迎联系,/esf/detail/416651,8204,2005,2780.0,/xq/detail/8265,10984,高楼层,香晖园
3室2厅2卫-朝南-建筑面积107.03㎡-精装-中楼层(共7层)-2001年建成,恒景楼房子业主诚心出售,/esf/detail/3387764,8222,2001,-1441.0,/xq/detail/7716,6781,价格高/老小区,恒景楼
3室2厅1卫-朝南北-建筑面积106.8㎡-普装-中楼层(共7层)-2000年建成,张家边刚需3房中间楼层诚心出售,/esf/detail/2627849,8240,2000,-592.0,/xq/detail/6182,7648,价格高/老小区,名嘉花园
3室2厅2卫-朝南北-建筑面积97㎡-普装-中楼层(共5层)-2004年建成,业主诚心出售,/esf/detail/3171579,8247,2004,11150.0,/xq/detail/6750,19397,老小区,御濠花园三期
1室1厅1卫-朝东-建筑面积36.36㎡-毛坯-高楼层(共15层)-2014年建成,佰汇广场业主诚心出售,/esf/detail/4646548,8251,2014,11457.0,/xq/detail/15455,19708,小户/高楼层,佰汇广场
1室1厅1卫-朝东-建筑面积36.36㎡-毛坯-高楼层(共15层)-2014年建成,佰汇广场业主诚心出售,/esf/detail/4646547,8251,2014,11457.0,/xq/detail/15455,19708,小户/高楼层,佰汇广场
4室2厅2卫-朝北-建筑面积121㎡-普装-中楼层(共6层)-2004年建成,户型方正，格局非常好。,/esf/detail/229352,8264,2004,667.0,/xq/detail/6638,8931,老小区,濠东花园
3室2厅1卫-朝南-建筑面积82.17㎡-普装-中楼层(共7层)-2005年建成,豪景精装出售,/esf/detail/239427,8276,2005,663.0,/xq/detail/6676,8939,,濠景小区
3室2厅2卫-朝南北-建筑面积94.09㎡-精装-中楼层(共6层)-2004年建成,火炬开发区安居花园，业主诚心出售。,/esf/detail/407433,8290,2004,-1347.0,/xq/detail/8259,6943,价格高/老小区,安居花园
2室2厅1卫-朝西北-建筑面积62.68㎡-精装-高楼层(共11层)-1997年建成,装修两房诚心出售,/esf/detail/7111854,8296,1997,-597.0,/xq/detail/6170,7699,小户/高楼层/价格高/老小区,国祥花园城
6室3厅4卫-朝北-建筑面积248㎡-毛坯-高楼层(共17层)-2008年建成,业主诚心出售，有意随时随地上客,/esf/detail/9236360,8306,2008,2216.0,/xq/detail/8095,10522,高楼层,汇雅花园
2室2厅1卫-朝东北-建筑面积75.13㎡-普装-高楼层(共7层)-2010年建成,美居苑出两房了，业主诚心卖,/esf/detail/436094,8319,2010,1639.0,/xq/detail/8086,9958,小户/高楼层,五星美居苑
5室2厅3卫-朝南北-建筑面积191.53㎡-精装-高楼层(共6层)-2006年建成,峰景花园复式房出售,/esf/detail/227517,8354,2006,4553.0,/xq/detail/6432,12907,高楼层,峰景花园
2室2厅1卫-朝南-建筑面积90㎡-精装-中楼层(共6层)-2008年建成,张家边盈翠花园南向精装业主诚心出售！,/esf/detail/7406895,8444,2008,4496.0,/xq/detail/6034,12940,小户,盈翠花园
3室2厅3卫-朝南北-建筑面积163.12㎡-毛坯-中楼层(共6层)-2004年建成,濠东花园楼梯房出售,/esf/detail/9406475,8460,2004,471.0,/xq/detail/6638,8931,老小区,濠东花园
2室2厅1卫-朝南北-建筑面积70.89㎡-精装-高楼层(共7层)-2010年建成,开发区翠名居南北对流精装三房业主诚心出售,/esf/detail/465524,8464,2010,3169.0,/xq/detail/6190,11633,小户/高楼层,翠名居
4室2厅2卫-朝南北-建筑面积170.62㎡-普装-中楼层(共7层)-2004年建成,南北对流，看小区园景。,/esf/detail/3385602,8498,2004,433.0,/xq/detail/6638,8931,老小区,濠东花园
3室2厅2卫-朝北-建筑面积100㎡-精装-高楼层(共6层)-2005年建成,业主诚心出售，欢迎联系,/esf/detail/6176214,8500,2005,2484.0,/xq/detail/8265,10984,高楼层,香晖园
3室2厅2卫-朝南-建筑面积147㎡-毛坯-高楼层(共18层)-2014年建成,火炬开发区星耀花园，业主诚心出售,/esf/detail/9844007,8503,2014,677.0,/xq/detail/43173,9180,高楼层,星耀花园
3室2厅2卫-朝北-建筑面积90.52㎡-普装-中楼层(共7层)-2003年建成,江湾苑业主诚心出售。,/esf/detail/272111,8506,2003,2541.0,/xq/detail/6183,11047,老小区,江湾苑
4室2厅1卫-朝北-建筑面积94㎡-精装-高楼层(共7层)-2005年建成,嘉和苑精装3房业主诚心,/esf/detail/501879,8511,2005,421.0,/xq/detail/8446,8932,高楼层,嘉和苑
写字楼-朝南-建筑面积71.6㎡-普装-高楼层(共6层)-2012年建成,尚品.天晴汇府，环境优美,/esf/detail/4092477,8520,2012,11489.0,/xq/detail/6935,20009,高楼层,尚品.天晴汇府
